"Status","Product code","Product user reference","Family","Barcode","CPNP number"," Price","Units per outer","Unit label","Unit price","Unit Name","Unit RRP","Unit net weight","Package weight (shipping)","Unit dimensions","Materials/Ingredients","Webpage description (html)","Webpage description (plain text)","Country of origin","Tariff code","Duty rate","HTS US","Stock","1st image","2nd image","3rd image","4th image","Data updated","Stock updated","Price updated","Images updated"
"Active","SMUDGES-01","","SMUDGES","5055796500291","","2.9","1","Piece","2.9","Smudge Stick - Black Sage 10cm","5.5","0.033","0.033","10x3 (cm)","","<p>Smudge sticks can be used for cleansing of the aura, for example before meditation or prayer, or they are quite often used by body workers and therapists before treatments. &nbsp;Smudging has long been used to connect to the spiritual realm or enhance intuition. Burning sage or smudge can lift one&rsquo;s mood it could also be a great ally against stress.</p><p>The practice of burning smudging is fairly simple, a seashell or bowl of ceramic, clay dishs, or glass to hold burning sage or capture ash, optional you can use feather or fan for fanning smoke.</p><p>White sage for example is used to get rid of negative influences, by burning the plant. During this process a sharp spicy aroma is released. It&rsquo;s stronger than its counterpart Palo Santo, although sage is used more often. The original Latin name of this power plant is Salvia Apiana and it grows 100% naturally.<br><br><strong>Ancient Wisdom &nbsp;Dropshipping&nbsp;</strong>suppliers have the smudges and loose sage leaves. This way you are ensured of the highest quality.&nbsp;</p><p>Before packing, the leaves were dried before they got sealed to keep it in good condition during their journey to the Europe, so we can <strong>guarantee&nbsp;</strong>you our white sage are mold-free. &nbsp;</p><p><strong>With a price that will leave you relaxed.</strong></p>","Smudge sticks can be used for cleansing of the aura, for example before meditation or prayer, or they are quite often used by body workers and therapists before treatments.  Smudging has long been used to connect to the spiritual realm or enhance intuition. Burning sage or smudge can lift one’s mood it could also be a great ally against stress.The practice of burning smudging is fairly simple, a seashell or bowl of ceramic, clay dishs, or glass to hold burning sage or capture ash, optional you can use feather or fan for fanning smoke.White sage for example is used to get rid of negative influences, by burning the plant. During this process a sharp spicy aroma is released. It’s stronger than its counterpart Palo Santo, although sage is used more often. The original Latin name of this power plant is Salvia Apiana and it grows 100% naturally.Ancient Wisdom  Dropshipping suppliers have the smudges and loose sage leaves. This way you are ensured of the highest quality. Before packing, the leaves were dried before they got sealed to keep it in good condition during their journey to the Europe, so we can guarantee you our white sage are mold-free.  With a price that will leave you relaxed.","NLD","1211908690","","","Normal","https://www.aw-dropship.com/wi/1617420.jpeg","","","","2021-07-27 8:46","2021-07-16 14:08","2020-04-02 12:22","2020-02-17 6:36"
"Active","LBN-12","","LBN","5055796526178","","9.1","1","Piece","9.1","Leather Moonstone Notebook (7x5"")","17","0.2","0.2","17.5x12.5x2 (cm), 0.438L, 0.457Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by<strong> Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Normal","https://www.aw-dropship.com/wi/1617738.jpeg","https://www.aw-dropship.com/wi/1617739.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-09-09 9:08","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-07","","LBN","5055796533619","","6.5","1","Piece","6.5","Leather Book of Thoughts with Wrap Notebook (6x4"")","12","0.24","0.24","12x2.5x15.5 (cm), 0.465L, 0.516Kg/L","Leather, Paper","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by <strong>Ancient Wisdom Dropshipping </strong>they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p>Size of the Notebook Width: 12cm , Height 15.5cm</p><p>Notebook with 200 pages</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperSize of the Notebook Width: 12cm , Height 15.5cmNotebook with 200 pagesNote to self, add me today. ?","IND","4820103000","0.00%","","Normal","https://www.aw-dropship.com/wi/1617051.jpeg","https://www.aw-dropship.com/wi/1617052.jpeg","https://www.aw-dropship.com/wi/1617053.jpeg","https://www.aw-dropship.com/wi/1617054.jpeg","2021-07-27 8:48","2021-07-07 13:10","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-08","","LBN","5055796533626","","7.15","1","Piece","7.15","Leather Black Confessions with Lock Notebook (7x5"")","13.5","0.385","0.385","13x3x17.5 (cm), 0.683L, 0.564Kg/L","Leather, Paper","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by <strong>Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p>Size of the Notebook: Width: 13cm , Height 17.5cm</p><p>Notebook with 200 pages</p><p><strong>Note to self, add me today. <span style=""font-size: 30px;"">?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperSize of the Notebook: Width: 13cm , Height 17.5cmNotebook with 200 pagesNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617059.jpeg","https://www.aw-dropship.com/wi/1617060.jpeg","https://www.aw-dropship.com/wi/1617061.jpeg","https://www.aw-dropship.com/wi/1617062.jpeg","2021-07-27 8:48","2021-08-26 22:35","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-11","","LBN","5055796526161","","17.55","1","Piece","17.55","Leather Chakra Stone Notebook (6x9"")","32.5","","0.2","","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by<strong> Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617735.jpeg","https://www.aw-dropship.com/wi/1617736.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-08-25 13:57","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-13","","LBN","5055796526185","","8.11","1","Piece","8.11","Leather Tigereye Notebook (7x5"")","15","0.2","0.2","17.5x12.5x2 (cm), 0.438L, 0.457Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by<strong> Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today. <span style=""font-size: 30px;"">?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617740.jpeg","https://www.aw-dropship.com/wi/1617741.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-03-29 10:29","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-14","","LBN","5055796526192","","8.11","1","Piece","8.11","Leather Black Onyx Notebook (7x5"")","15","0.2","0.2","17.5x12.5x2 (cm), 0.438L, 0.457Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by<strong> Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617742.jpeg","https://www.aw-dropship.com/wi/1617743.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-03-29 10:29","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-15","","LBN","5055796526208","","8.11","1","Piece","8.11","Leather Lapis Notebook (7x5"")","15","0.2","0.2","17.5x12.5x2 (cm), 0.438L, 0.457Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by <strong>Ancient Wisdom Dropshipping </strong>they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617744.jpeg","https://www.aw-dropship.com/wi/1617745.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-08-22 7:08","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-16","","LBN","5055796526215","","8.11","1","Piece","8.11","Leather Moonstone with Belts Notebook (6x4"")","15","0.2","0.2","17.5x12.5x2 (cm), 0.438L, 0.457Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by <strong>Ancient Wisdom Dropshipping </strong>they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617746.jpeg","https://www.aw-dropship.com/wi/1617747.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-03-29 10:29","2020-02-17 6:36","2020-02-17 6:36"
"Active","LBN-17","","LBN","5055796526222","","7.59","1","Piece","7.59","Leather Tigereye with Belts Notebook (6x4"")","14.25","0.2","0.2","15x10x2 (cm), 0.3L, 0.667Kg/L","Leather, Paper, Gemstones, ","<p>Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of &quot;Game of Thrones&quot; magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edges</p><p>Each Notebook has its own unique style and purpose.</p><p>Made by <strong>Ancient Wisdom Dropshipping</strong> they can be used as a notebooks, diary&apos;s or sketchbooks.&nbsp;</p><p>✔ Popular coming of age gift</p><p>✔ Looks great on book shelf.</p><p>✔ Large books 200 pages - made with eco-friendly paper</p><p><strong>Note to self, add me today.<span style=""font-size: 30px;""> ?</span></strong></p>","Journal Notebooks with Leather Covers. The perfect gift for many an occasion. Bring a bit of ""Game of Thrones"" magic to your life. Details include buckles, metal clasps, wrap-a-round thongs, burnt edgesEach Notebook has its own unique style and purpose.Made by Ancient Wisdom Dropshipping they can be used as a notebooks, diary's or sketchbooks. ✔ Popular coming of age gift✔ Looks great on book shelf.✔ Large books 200 pages - made with eco-friendly paperNote to self, add me today. ?","IND","4820103000","0.00%","","Excess","https://www.aw-dropship.com/wi/1617748.jpeg","https://www.aw-dropship.com/wi/1617749.jpeg","https://www.aw-dropship.com/wi/1617737.jpeg","","2021-07-27 8:48","2021-03-29 10:29","2020-02-17 6:36","2020-02-17 6:36"
